person_id,site_id,pref
UXE0000000046CWZJN,ADK0000000520ICFPT,85
UXE0000000072CWZJN,ADK0000000520ICFPT,75
UXE0000000254CWZJN,ADK0000000520ICFPT,78
UXE0000000306CWZJN,ADK0000000520ICFPT,70
UXE0000000332CWZJN,ADK0000000520ICFPT,29
VYF0000000021DXAKO,ADK0000000520ICFPT,78
VYF0000000099DXAKO,ADK0000000520ICFPT,30
VYF0000000177DXAKO,ADK0000000520ICFPT,15
VYF0000000281DXAKO,ADK0000000520ICFPT,89
VYF0000000307DXAKO,ADK0000000520ICFPT,46
VYF0000000333DXAKO,ADK0000000520ICFPT,15
WZG0000000048EYBLP,ADK0000000520ICFPT,22
WZG0000000074EYBLP,ADK0000000520ICFPT,77
WZG0000000308EYBLP,ADK0000000520ICFPT,55
WZG0000000334EYBLP,ADK0000000520ICFPT,41
XAH0000000075FZCMQ,ADK0000000520ICFPT,69
XAH0000000153FZCMQ,ADK0000000520ICFPT,42
XAH0000000205FZCMQ,ADK0000000520ICFPT,94
XAH0000000257FZCMQ,ADK0000000520ICFPT,26
XAH0000000283FZCMQ,ADK0000000520ICFPT,95
YBI0000000050GADNR,ADK0000000520ICFPT,28
YBI0000000154GADNR,ADK0000000520ICFPT,30
YBI0000000180GADNR,ADK0000000520ICFPT,51
YBI0000000232GADNR,ADK0000000520ICFPT,56
YBI0000000258GADNR,ADK0000000520ICFPT,33
ZCJ0000000051HBEOS,ADK0000000520ICFPT,14
ZCJ0000000181HBEOS,ADK0000000520ICFPT,45
ZCJ0000000233HBEOS,ADK0000000520ICFPT,56
ADK0000000000ICFPT,ADK0000000546ICFPT,51
ADK0000000026ICFPT,ADK0000000546ICFPT,60
ADK0000000052ICFPT,ADK0000000546ICFPT,77
ADK0000000130ICFPT,ADK0000000546ICFPT,6
ADK0000000156ICFPT,ADK0000000546ICFPT,37
ADK0000000234ICFPT,ADK0000000546ICFPT,38
ADK0000000260ICFPT,ADK0000000546ICFPT,0
ADK0000000286ICFPT,ADK0000000546ICFPT,68
ADK0000000312ICFPT,ADK0000000546ICFPT,14
BEL0000000027JDGQU,ADK0000000546ICFPT,96
BEL0000000053JDGQU,ADK0000000546ICFPT,20
BEL0000000131JDGQU,ADK0000000546ICFPT,85
BEL0000000157JDGQU,ADK0000000546ICFPT,4
BEL0000000183JDGQU,ADK0000000546ICFPT,0
BEL0000000209JDGQU,ADK0000000546ICFPT,62
BEL0000000235JDGQU,ADK0000000546ICFPT,68
CFM0000000002KEHRV,ADK0000000546ICFPT,0
CFM0000000028KEHRV,ADK0000000546ICFPT,17
CFM0000000106KEHRV,ADK0000000546ICFPT,80
CFM0000000158KEHRV,ADK0000000546ICFPT,25
CFM0000000184KEHRV,ADK0000000546ICFPT,14
CFM0000000210KEHRV,ADK0000000546ICFPT,39
CFM0000000288KEHRV,ADK0000000546ICFPT,91
DGN0000000003LFISW,ADK0000000546ICFPT,70
DGN0000000029LFISW,ADK0000000546ICFPT,23
DGN0000000107LFISW,ADK0000000546ICFPT,35
DGN0000000133LFISW,ADK0000000546ICFPT,28
DGN0000000237LFISW,ADK0000000546ICFPT,77
DGN0000000263LFISW,ADK0000000546ICFPT,75
DGN0000000289LFISW,ADK0000000546ICFPT,29
DGN0000000315LFISW,ADK0000000546ICFPT,91
EHO0000000056MGJTX,ADK0000000546ICFPT,47
EHO0000000108MGJTX,ADK0000000546ICFPT,68
EHO0000000134MGJTX,ADK0000000546ICFPT,50
EHO0000000160MGJTX,ADK0000000546ICFPT,72
EHO0000000212MGJTX,ADK0000000546ICFPT,5
FIP0000000005NHKUY,ADK0000000546ICFPT,76
FIP0000000213NHKUY,ADK0000000546ICFPT,63
FIP0000000239NHKUY,ADK0000000546ICFPT,53
FIP0000000291NHKUY,ADK0000000546ICFPT,36
GJQ0000000110OILVZ,ADK0000000546ICFPT,59
GJQ0000000162OILVZ,ADK0000000546ICFPT,74
GJQ0000000188OILVZ,ADK0000000546ICFPT,2
GJQ0000000214OILVZ,ADK0000000546ICFPT,2
GJQ0000000318OILVZ,ADK0000000546ICFPT,63
HKR0000000033PJMWA,ADK0000000546ICFPT,35
HKR0000000163PJMWA,ADK0000000546ICFPT,1
HKR0000000189PJMWA,ADK0000000546ICFPT,91
HKR0000000241PJMWA,ADK0000000546ICFPT,73
HKR0000000293PJMWA,ADK0000000546ICFPT,67
ILS0000000008QKNXB,ADK0000000546ICFPT,59
ILS0000000060QKNXB,ADK0000000546ICFPT,32
ILS0000000164QKNXB,ADK0000000546ICFPT,89
ILS0000000320QKNXB,ADK0000000546ICFPT,24
JMT0000000009RLOYC,ADK0000000546ICFPT,16
JMT0000000035RLOYC,ADK0000000546ICFPT,22
JMT0000000139RLOYC,ADK0000000546ICFPT,35
JMT0000000217RLOYC,ADK0000000546ICFPT,34
JMT0000000243RLOYC,ADK0000000546ICFPT,68
JMT0000000269RLOYC,ADK0000000546ICFPT,1
JMT0000000295RLOYC,ADK0000000546ICFPT,91
JMT0000000321RLOYC,ADK0000000546ICFPT,62
KNU0000000036SMPZD,ADK0000000546ICFPT,8
KNU0000000088SMPZD,ADK0000000546ICFPT,20
KNU0000000114SMPZD,ADK0000000546ICFPT,91
KNU0000000140SMPZD,ADK0000000546ICFPT,35
KNU0000000192SMPZD,ADK0000000546ICFPT,40
KNU0000000244SMPZD,ADK0000000546ICFPT,35
KNU0000000270SMPZD,ADK0000000546ICFPT,40
LOV0000000037TNQAE,ADK0000000546ICFPT,30
LOV0000000063TNQAE,ADK0000000546ICFPT,69
LOV0000000089TNQAE,ADK0000000546ICFPT,48
LOV0000000141TNQAE,ADK0000000546ICFPT,73
LOV0000000167TNQAE,ADK0000000546ICFPT,20
LOV0000000297TNQAE,ADK0000000546ICFPT,52
LOV0000000323TNQAE,ADK0000000546ICFPT,30
MPW0000000012UORBF,ADK0000000546ICFPT,62
MPW0000000038UORBF,ADK0000000546ICFPT,98
MPW0000000142UORBF,ADK0000000546ICFPT,19
NQX0000000013VPSCG,ADK0000000546ICFPT,3
NQX0000000065VPSCG,ADK0000000546ICFPT,33
NQX0000000091VPSCG,ADK0000000546ICFPT,11
NQX0000000117VPSCG,ADK0000000546ICFPT,15
NQX0000000195VPSCG,ADK0000000546ICFPT,45
NQX0000000273VPSCG,ADK0000000546ICFPT,10
ORY0000000066WQTDH,ADK0000000546ICFPT,48
ORY0000000118WQTDH,ADK0000000546ICFPT,28
ORY0000000144WQTDH,ADK0000000546ICFPT,60
ORY0000000222WQTDH,ADK0000000546ICFPT,35
ORY0000000248WQTDH,ADK0000000546ICFPT,88
ORY0000000274WQTDH,ADK0000000546ICFPT,90
ORY0000000300WQTDH,ADK0000000546ICFPT,55
ORY0000000326WQTDH,ADK0000000546ICFPT,96
PSZ0000000015XRUEI,ADK0000000546ICFPT,20
PSZ0000000041XRUEI,ADK0000000546ICFPT,71
PSZ0000000093XRUEI,ADK0000000546ICFPT,39
PSZ0000000223XRUEI,ADK0000000546ICFPT,61
PSZ0000000249XRUEI,ADK0000000546ICFPT,6
PSZ0000000301XRUEI,ADK0000000546ICFPT,85
QTA0000000042YSVFJ,ADK0000000546ICFPT,100
QTA0000000068YSVFJ,ADK0000000546ICFPT,27
QTA0000000094YSVFJ,ADK0000000546ICFPT,73
QTA0000000120YSVFJ,ADK0000000546ICFPT,98
QTA0000000172YSVFJ,ADK0000000546ICFPT,40
QTA0000000302YSVFJ,ADK0000000546ICFPT,84
RUB0000000043ZTWGK,ADK0000000546ICFPT,86
RUB0000000069ZTWGK,ADK0000000546ICFPT,19
RUB0000000095ZTWGK,ADK0000000546ICFPT,29
RUB0000000121ZTWGK,ADK0000000546ICFPT,9
RUB0000000173ZTWGK,ADK0000000546ICFPT,6
RUB0000000225ZTWGK,ADK0000000546ICFPT,48
SVC0000000018AUXHL,ADK0000000546ICFPT,46
SVC0000000044AUXHL,ADK0000000546ICFPT,63
SVC0000000148AUXHL,ADK0000000546ICFPT,18
SVC0000000278AUXHL,ADK0000000546ICFPT,30
SVC0000000304AUXHL,ADK0000000546ICFPT,68
SVC0000000330AUXHL,ADK0000000546ICFPT,44
TWD0000000045BVYIM,ADK0000000546ICFPT,54
TWD0000000123BVYIM,ADK0000000546ICFPT,93
TWD0000000149BVYIM,ADK0000000546ICFPT,93
TWD0000000175BVYIM,ADK0000000546ICFPT,26
TWD0000000201BVYIM,ADK0000000546ICFPT,31
TWD0000000253BVYIM,ADK0000000546ICFPT,70
UXE0000000046CWZJN,ADK0000000546ICFPT,31
UXE0000000072CWZJN,ADK0000000546ICFPT,67
UXE0000000254CWZJN,ADK0000000546ICFPT,40
UXE0000000306CWZJN,ADK0000000546ICFPT,52
UXE0000000332CWZJN,ADK0000000546ICFPT,16
VYF0000000021DXAKO,ADK0000000546ICFPT,60
VYF0000000099DXAKO,ADK0000000546ICFPT,47
VYF0000000177DXAKO,ADK0000000546ICFPT,64
VYF0000000281DXAKO,ADK0000000546ICFPT,14
VYF0000000307DXAKO,ADK0000000546ICFPT,92
VYF0000000333DXAKO,ADK0000000546ICFPT,7
WZG0000000048EYBLP,ADK0000000546ICFPT,2
WZG0000000074EYBLP,ADK0000000546ICFPT,2
WZG0000000308EYBLP,ADK0000000546ICFPT,59
WZG0000000334EYBLP,ADK0000000546ICFPT,5
XAH0000000075FZCMQ,ADK0000000546ICFPT,36
XAH0000000153FZCMQ,ADK0000000546ICFPT,72
XAH0000000205FZCMQ,ADK0000000546ICFPT,39
XAH0000000257FZCMQ,ADK0000000546ICFPT,2
XAH0000000283FZCMQ,ADK0000000546ICFPT,26
YBI0000000050GADNR,ADK0000000546ICFPT,58
YBI0000000154GADNR,ADK0000000546ICFPT,65
YBI0000000180GADNR,ADK0000000546ICFPT,43
YBI0000000232GADNR,ADK0000000546ICFPT,60
YBI0000000258GADNR,ADK0000000546ICFPT,44
ZCJ0000000051HBEOS,ADK0000000546ICFPT,58
ZCJ0000000181HBEOS,ADK0000000546ICFPT,5
ZCJ0000000233HBEOS,ADK0000000546ICFPT,16
RUB0000000199ZTWGK,ADK0000000572ICFPT,22
SVC0000000200AUXHL,ADK0000000572ICFPT,82
UXE0000000202CWZJN,ADK0000000572ICFPT,65
ADK0000000052ICFPT,ADK0000000598ICFPT,68
BEL0000000079JDGQU,ADK0000000598ICFPT,25
BEL0000000131JDGQU,ADK0000000598ICFPT,92
BEL0000000183JDGQU,ADK0000000598ICFPT,2
BEL0000000287JDGQU,ADK0000000598ICFPT,22
BEL0000000313JDGQU,ADK0000000598ICFPT,25
CFM0000000158KEHRV,ADK0000000598ICFPT,4
CFM0000000210KEHRV,ADK0000000598ICFPT,61
CFM0000000236KEHRV,ADK0000000598ICFPT,37
CFM0000000314KEHRV,ADK0000000598ICFPT,78
DGN0000000055LFISW,ADK0000000598ICFPT,5
DGN0000000081LFISW,ADK0000000598ICFPT,95
DGN0000000185LFISW,ADK0000000598ICFPT,66
DGN0000000289LFISW,ADK0000000598ICFPT,99
EHO0000000056MGJTX,ADK0000000598ICFPT,7
EHO0000000108MGJTX,ADK0000000598ICFPT,29
EHO0000000160MGJTX,ADK0000000598ICFPT,2
EHO0000000264MGJTX,ADK0000000598ICFPT,88
FIP0000000031NHKUY,ADK0000000598ICFPT,76
FIP0000000109NHKUY,ADK0000000598ICFPT,28
FIP0000000213NHKUY,ADK0000000598ICFPT,31
FIP0000000343NHKUY,ADK0000000598ICFPT,11
GJQ0000000058OILVZ,ADK0000000598ICFPT,22
GJQ0000000292OILVZ,ADK0000000598ICFPT,74
HKR0000000033PJMWA,ADK0000000598ICFPT,51
ILS0000000242QKNXB,ADK0000000598ICFPT,100
KNU0000000036SMPZD,ADK0000000598ICFPT,42
KNU0000000192SMPZD,ADK0000000598ICFPT,68
LOV0000000141TNQAE,ADK0000000598ICFPT,40
LOV0000000245TNQAE,ADK0000000598ICFPT,17
LOV0000000297TNQAE,ADK0000000598ICFPT,17
MPW0000000116UORBF,ADK0000000598ICFPT,86
MPW0000000194UORBF,ADK0000000598ICFPT,7
NQX0000000351VPSCG,ADK0000000598ICFPT,1
ORY0000000144WQTDH,ADK0000000598ICFPT,66
PSZ0000000067XRUEI,ADK0000000598ICFPT,20
PSZ0000000249XRUEI,ADK0000000598ICFPT,1
QTA0000000068YSVFJ,ADK0000000598ICFPT,33
QTA0000000224YSVFJ,ADK0000000598ICFPT,77
QTA0000000328YSVFJ,ADK0000000598ICFPT,27
QTA0000000354YSVFJ,ADK0000000598ICFPT,97
RUB0000000017ZTWGK,ADK0000000598ICFPT,54
RUB0000000095ZTWGK,ADK0000000598ICFPT,27
RUB0000000173ZTWGK,ADK0000000598ICFPT,79
SVC0000000044AUXHL,ADK0000000598ICFPT,10
SVC0000000070AUXHL,ADK0000000598ICFPT,91
SVC0000000096AUXHL,ADK0000000598ICFPT,20
TWD0000000071BVYIM,ADK0000000598ICFPT,16
UXE0000000020CWZJN,ADK0000000598ICFPT,28
UXE0000000176CWZJN,ADK0000000598ICFPT,25
UXE0000000332CWZJN,ADK0000000598ICFPT,3
WZG0000000152EYBLP,ADK0000000598ICFPT,95
WZG0000000308EYBLP,ADK0000000598ICFPT,69
XAH0000000153FZCMQ,ADK0000000598ICFPT,58
YBI0000000102GADNR,ADK0000000598ICFPT,29
YBI0000000154GADNR,ADK0000000598ICFPT,9
ADK0000000078ICFPT,ADK0000000624ICFPT,85
BEL0000000001JDGQU,ADK0000000624ICFPT,93
BEL0000000053JDGQU,ADK0000000624ICFPT,90
CFM0000000210KEHRV,ADK0000000624ICFPT,61
DGN0000000029LFISW,ADK0000000624ICFPT,26
DGN0000000133LFISW,ADK0000000624ICFPT,11
EHO0000000238MGJTX,ADK0000000624ICFPT,34
FIP0000000057NHKUY,ADK0000000624ICFPT,17
FIP0000000265NHKUY,ADK0000000624ICFPT,75
GJQ0000000032OILVZ,ADK0000000624ICFPT,70
GJQ0000000058OILVZ,ADK0000000624ICFPT,25
HKR0000000085PJMWA,ADK0000000624ICFPT,14
HKR0000000111PJMWA,ADK0000000624ICFPT,35
HKR0000000137PJMWA,ADK0000000624ICFPT,21
JMT0000000113RLOYC,ADK0000000624ICFPT,29
KNU0000000166SMPZD,ADK0000000624ICFPT,80
KNU0000000218SMPZD,ADK0000000624ICFPT,93
MPW0000000012UORBF,ADK0000000624ICFPT,76
MPW0000000168UORBF,ADK0000000624ICFPT,48
NQX0000000091VPSCG,ADK0000000624ICFPT,92
NQX0000000299VPSCG,ADK0000000624ICFPT,63
PSZ0000000223XRUEI,ADK0000000624ICFPT,39
QTA0000000016YSVFJ,ADK0000000624ICFPT,71
QTA0000000198YSVFJ,ADK0000000624ICFPT,77
RUB0000000147ZTWGK,ADK0000000624ICFPT,86
TWD0000000149BVYIM,ADK0000000624ICFPT,23
TWD0000000253BVYIM,ADK0000000624ICFPT,35
UXE0000000072CWZJN,ADK0000000624ICFPT,81
UXE0000000280CWZJN,ADK0000000624ICFPT,80
VYF0000000073DXAKO,ADK0000000624ICFPT,8
WZG0000000178EYBLP,ADK0000000624ICFPT,9
WZG0000000334EYBLP,ADK0000000624ICFPT,38
XAH0000000049FZCMQ,ADK0000000624ICFPT,100
XAH0000000127FZCMQ,ADK0000000624ICFPT,68
XAH0000000335FZCMQ,ADK0000000624ICFPT,12
YBI0000000024GADNR,ADK0000000624ICFPT,44
YBI0000000336GADNR,ADK0000000624ICFPT,51
ZCJ0000000207HBEOS,ADK0000000624ICFPT,1
ADK0000000000ICFPT,ADK0000000650ICFPT,51
ADK0000000026ICFPT,ADK0000000650ICFPT,60
ADK0000000052ICFPT,ADK0000000650ICFPT,15
ADK0000000130ICFPT,ADK0000000650ICFPT,14
ADK0000000156ICFPT,ADK0000000650ICFPT,59
ADK0000000234ICFPT,ADK0000000650ICFPT,8
ADK0000000260ICFPT,ADK0000000650ICFPT,72
ADK0000000286ICFPT,ADK0000000650ICFPT,72
ADK0000000312ICFPT,ADK0000000650ICFPT,42
BEL0000000027JDGQU,ADK0000000650ICFPT,98
BEL0000000053JDGQU,ADK0000000650ICFPT,75
BEL0000000131JDGQU,ADK0000000650ICFPT,27
BEL0000000157JDGQU,ADK0000000650ICFPT,60
BEL0000000183JDGQU,ADK0000000650ICFPT,1
BEL0000000209JDGQU,ADK0000000650ICFPT,90
BEL0000000235JDGQU,ADK0000000650ICFPT,7
CFM0000000002KEHRV,ADK0000000650ICFPT,44
CFM0000000028KEHRV,ADK0000000650ICFPT,51
CFM0000000106KEHRV,ADK0000000650ICFPT,98
CFM0000000158KEHRV,ADK0000000650ICFPT,82
CFM0000000184KEHRV,ADK0000000650ICFPT,17
CFM0000000210KEHRV,ADK0000000650ICFPT,64
CFM0000000288KEHRV,ADK0000000650ICFPT,64
DGN0000000003LFISW,ADK0000000650ICFPT,54
DGN0000000029LFISW,ADK0000000650ICFPT,40
DGN0000000107LFISW,ADK0000000650ICFPT,29
DGN0000000133LFISW,ADK0000000650ICFPT,52
DGN0000000237LFISW,ADK0000000650ICFPT,68
DGN0000000263LFISW,ADK0000000650ICFPT,50
DGN0000000289LFISW,ADK0000000650ICFPT,97
DGN0000000315LFISW,ADK0000000650ICFPT,19
EHO0000000056MGJTX,ADK0000000650ICFPT,5
EHO0000000108MGJTX,ADK0000000650ICFPT,90
EHO0000000134MGJTX,ADK0000000650ICFPT,37
EHO0000000160MGJTX,ADK0000000650ICFPT,53
EHO0000000212MGJTX,ADK0000000650ICFPT,19
FIP0000000005NHKUY,ADK0000000650ICFPT,29
FIP0000000213NHKUY,ADK0000000650ICFPT,59
FIP0000000239NHKUY,ADK0000000650ICFPT,38
FIP0000000291NHKUY,ADK0000000650ICFPT,59
GJQ0000000110OILVZ,ADK0000000650ICFPT,28
GJQ0000000162OILVZ,ADK0000000650ICFPT,17
GJQ0000000188OILVZ,ADK0000000650ICFPT,14
GJQ0000000214OILVZ,ADK0000000650ICFPT,42
GJQ0000000318OILVZ,ADK0000000650ICFPT,11
HKR0000000033PJMWA,ADK0000000650ICFPT,86
HKR0000000163PJMWA,ADK0000000650ICFPT,55
HKR0000000189PJMWA,ADK0000000650ICFPT,42
HKR0000000241PJMWA,ADK0000000650ICFPT,62
HKR0000000293PJMWA,ADK0000000650ICFPT,83
ILS0000000008QKNXB,ADK0000000650ICFPT,73
ILS0000000060QKNXB,ADK0000000650ICFPT,42
ILS0000000164QKNXB,ADK0000000650ICFPT,88
ILS0000000320QKNXB,ADK0000000650ICFPT,2
JMT0000000009RLOYC,ADK0000000650ICFPT,32
JMT0000000035RLOYC,ADK0000000650ICFPT,65
JMT0000000139RLOYC,ADK0000000650ICFPT,1
JMT0000000217RLOYC,ADK0000000650ICFPT,67
JMT0000000243RLOYC,ADK0000000650ICFPT,88
JMT0000000269RLOYC,ADK0000000650ICFPT,24
JMT0000000295RLOYC,ADK0000000650ICFPT,83
JMT0000000321RLOYC,ADK0000000650ICFPT,9
KNU0000000036SMPZD,ADK0000000650ICFPT,84
KNU0000000088SMPZD,ADK0000000650ICFPT,14
KNU0000000114SMPZD,ADK0000000650ICFPT,53
KNU0000000140SMPZD,ADK0000000650ICFPT,49
KNU0000000192SMPZD,ADK0000000650ICFPT,1
KNU0000000244SMPZD,ADK0000000650ICFPT,4
KNU0000000270SMPZD,ADK0000000650ICFPT,49
LOV0000000037TNQAE,ADK0000000650ICFPT,12
LOV0000000063TNQAE,ADK0000000650ICFPT,80
LOV0000000089TNQAE,ADK0000000650ICFPT,16
LOV0000000141TNQAE,ADK0000000650ICFPT,72
LOV0000000167TNQAE,ADK0000000650ICFPT,91
LOV0000000297TNQAE,ADK0000000650ICFPT,58
LOV0000000323TNQAE,ADK0000000650ICFPT,94
MPW0000000012UORBF,ADK0000000650ICFPT,43
MPW0000000038UORBF,ADK0000000650ICFPT,8
MPW0000000142UORBF,ADK0000000650ICFPT,46
NQX0000000013VPSCG,ADK0000000650ICFPT,2
NQX0000000065VPSCG,ADK0000000650ICFPT,99
NQX0000000091VPSCG,ADK0000000650ICFPT,82
NQX0000000117VPSCG,ADK0000000650ICFPT,82
NQX0000000195VPSCG,ADK0000000650ICFPT,10
NQX0000000273VPSCG,ADK0000000650ICFPT,56
ORY0000000066WQTDH,ADK0000000650ICFPT,46
ORY0000000118WQTDH,ADK0000000650ICFPT,10
ORY0000000144WQTDH,ADK0000000650ICFPT,99
ORY0000000222WQTDH,ADK0000000650ICFPT,15
ORY0000000248WQTDH,ADK0000000650ICFPT,23
ORY0000000274WQTDH,ADK0000000650ICFPT,54
ORY0000000300WQTDH,ADK0000000650ICFPT,59
ORY0000000326WQTDH,ADK0000000650ICFPT,23
PSZ0000000015XRUEI,ADK0000000650ICFPT,62
PSZ0000000041XRUEI,ADK0000000650ICFPT,21
PSZ0000000093XRUEI,ADK0000000650ICFPT,37
PSZ0000000223XRUEI,ADK0000000650ICFPT,18
PSZ0000000249XRUEI,ADK0000000650ICFPT,11
PSZ0000000301XRUEI,ADK0000000650ICFPT,64
QTA0000000042YSVFJ,ADK0000000650ICFPT,40
QTA0000000068YSVFJ,ADK0000000650ICFPT,14
QTA0000000094YSVFJ,ADK0000000650ICFPT,71
QTA0000000120YSVFJ,ADK0000000650ICFPT,21
QTA0000000172YSVFJ,ADK0000000650ICFPT,33
QTA0000000302YSVFJ,ADK0000000650ICFPT,35
RUB0000000043ZTWGK,ADK0000000650ICFPT,82
RUB0000000069ZTWGK,ADK0000000650ICFPT,28
RUB0000000095ZTWGK,ADK0000000650ICFPT,3
RUB0000000121ZTWGK,ADK0000000650ICFPT,3
RUB0000000173ZTWGK,ADK0000000650ICFPT,10
RUB0000000225ZTWGK,ADK0000000650ICFPT,38
SVC0000000018AUXHL,ADK0000000650ICFPT,60
SVC0000000044AUXHL,ADK0000000650ICFPT,62
SVC0000000148AUXHL,ADK0000000650ICFPT,54
SVC0000000278AUXHL,ADK0000000650ICFPT,100
SVC0000000304AUXHL,ADK0000000650ICFPT,48
SVC0000000330AUXHL,ADK0000000650ICFPT,78
TWD0000000045BVYIM,ADK0000000650ICFPT,7
TWD0000000123BVYIM,ADK0000000650ICFPT,87
TWD0000000149BVYIM,ADK0000000650ICFPT,64
TWD0000000175BVYIM,ADK0000000650ICFPT,30
TWD0000000201BVYIM,ADK0000000650ICFPT,55
TWD0000000253BVYIM,ADK0000000650ICFPT,48
UXE0000000046CWZJN,ADK0000000650ICFPT,68
UXE0000000072CWZJN,ADK0000000650ICFPT,67
UXE0000000254CWZJN,ADK0000000650ICFPT,58
UXE0000000306CWZJN,ADK0000000650ICFPT,78
UXE0000000332CWZJN,ADK0000000650ICFPT,86
VYF0000000021DXAKO,ADK0000000650ICFPT,21
VYF0000000099DXAKO,ADK0000000650ICFPT,32
VYF0000000177DXAKO,ADK0000000650ICFPT,8
VYF0000000281DXAKO,ADK0000000650ICFPT,15
VYF0000000307DXAKO,ADK0000000650ICFPT,89
VYF0000000333DXAKO,ADK0000000650ICFPT,25
WZG0000000048EYBLP,ADK0000000650ICFPT,58
WZG0000000074EYBLP,ADK0000000650ICFPT,93
WZG0000000308EYBLP,ADK0000000650ICFPT,45
WZG0000000334EYBLP,ADK0000000650ICFPT,40
XAH0000000075FZCMQ,ADK0000000650ICFPT,90
XAH0000000153FZCMQ,ADK0000000650ICFPT,55
XAH0000000205FZCMQ,ADK0000000650ICFPT,27
XAH0000000257FZCMQ,ADK0000000650ICFPT,0
XAH0000000283FZCMQ,ADK0000000650ICFPT,7
YBI0000000050GADNR,ADK0000000650ICFPT,11
YBI0000000154GADNR,ADK0000000650ICFPT,56
YBI0000000180GADNR,ADK0000000650ICFPT,70
YBI0000000232GADNR,ADK0000000650ICFPT,59
YBI0000000258GADNR,ADK0000000650ICFPT,41
ZCJ0000000051HBEOS,ADK0000000650ICFPT,14
ZCJ0000000181HBEOS,ADK0000000650ICFPT,95
ZCJ0000000233HBEOS,ADK0000000650ICFPT,96
ADK0000000000ICFPT,ADK0000000676ICFPT,23
ADK0000000026ICFPT,ADK0000000676ICFPT,7
ADK0000000052ICFPT,ADK0000000676ICFPT,5
ADK0000000130ICFPT,ADK0000000676ICFPT,80
ADK0000000156ICFPT,ADK0000000676ICFPT,54
ADK0000000234ICFPT,ADK0000000676ICFPT,57
ADK0000000260ICFPT,ADK0000000676ICFPT,60
ADK0000000286ICFPT,ADK0000000676ICFPT,15
ADK0000000312ICFPT,ADK0000000676ICFPT,25
BEL0000000027JDGQU,ADK0000000676ICFPT,76
BEL0000000053JDGQU,ADK0000000676ICFPT,35
BEL0000000131JDGQU,ADK0000000676ICFPT,91
BEL0000000157JDGQU,ADK0000000676ICFPT,33
BEL0000000183JDGQU,ADK0000000676ICFPT,69
BEL0000000209JDGQU,ADK0000000676ICFPT,21
BEL0000000235JDGQU,ADK0000000676ICFPT,65
CFM0000000002KEHRV,ADK0000000676ICFPT,50
CFM0000000028KEHRV,ADK0000000676ICFPT,77
CFM0000000106KEHRV,ADK0000000676ICFPT,75
CFM0000000158KEHRV,ADK0000000676ICFPT,44
CFM0000000184KEHRV,ADK0000000676ICFPT,93
CFM0000000210KEHRV,ADK0000000676ICFPT,3
CFM0000000288KEHRV,ADK0000000676ICFPT,49
DGN0000000003LFISW,ADK0000000676ICFPT,52
DGN0000000029LFISW,ADK0000000676ICFPT,71
DGN0000000107LFISW,ADK0000000676ICFPT,90
DGN0000000133LFISW,ADK0000000676ICFPT,90
DGN0000000237LFISW,ADK0000000676ICFPT,49
DGN0000000263LFISW,ADK0000000676ICFPT,89
DGN0000000289LFISW,ADK0000000676ICFPT,94
DGN0000000315LFISW,ADK0000000676ICFPT,99
EHO0000000056MGJTX,ADK0000000676ICFPT,64
EHO0000000108MGJTX,ADK0000000676ICFPT,44
EHO0000000134MGJTX,ADK0000000676ICFPT,6
EHO0000000160MGJTX,ADK0000000676ICFPT,66
EHO0000000212MGJTX,ADK0000000676ICFPT,4
FIP0000000005NHKUY,ADK0000000676ICFPT,67
FIP0000000213NHKUY,ADK0000000676ICFPT,29
FIP0000000239NHKUY,ADK0000000676ICFPT,16
FIP0000000291NHKUY,ADK0000000676ICFPT,49
GJQ0000000110OILVZ,ADK0000000676ICFPT,65
GJQ0000000162OILVZ,ADK0000000676ICFPT,39
GJQ0000000188OILVZ,ADK0000000676ICFPT,4
GJQ0000000214OILVZ,ADK0000000676ICFPT,27
GJQ0000000318OILVZ,ADK0000000676ICFPT,14
HKR0000000033PJMWA,ADK0000000676ICFPT,61
HKR0000000163PJMWA,ADK0000000676ICFPT,7
HKR0000000189PJMWA,ADK0000000676ICFPT,52
HKR0000000241PJMWA,ADK0000000676ICFPT,18
HKR0000000293PJMWA,ADK0000000676ICFPT,19
ILS0000000008QKNXB,ADK0000000676ICFPT,10
ILS0000000060QKNXB,ADK0000000676ICFPT,37
ILS0000000164QKNXB,ADK0000000676ICFPT,13
ILS0000000320QKNXB,ADK0000000676ICFPT,78
JMT0000000009RLOYC,ADK0000000676ICFPT,1
JMT0000000035RLOYC,ADK0000000676ICFPT,43
JMT0000000139RLOYC,ADK0000000676ICFPT,69
JMT0000000217RLOYC,ADK0000000676ICFPT,96
JMT0000000243RLOYC,ADK0000000676ICFPT,41
JMT0000000269RLOYC,ADK0000000676ICFPT,63
JMT0000000295RLOYC,ADK0000000676ICFPT,4
JMT0000000321RLOYC,ADK0000000676ICFPT,63
KNU0000000036SMPZD,ADK0000000676ICFPT,31
KNU0000000088SMPZD,ADK0000000676ICFPT,19
KNU0000000114SMPZD,ADK0000000676ICFPT,49
KNU0000000140SMPZD,ADK0000000676ICFPT,92
KNU0000000192SMPZD,ADK0000000676ICFPT,20
KNU0000000244SMPZD,ADK0000000676ICFPT,98
KNU0000000270SMPZD,ADK0000000676ICFPT,87
LOV0000000037TNQAE,ADK0000000676ICFPT,21
